POA_CODE_2016,MOL_SAL_Oth_SOLSE_NWorNAA,MOL_SAL_Oth_SOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_SOLSE_VWorW,MOL_SAL_Tot_SOLSE_NWorNAA,MOL_SAL_Tot_SOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_SOLSE_VWorW,MOL_Spanish_SOLSE_NWorNAA,MOL_Spanish_SOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_SOLSE_VWorW,MOL_Tamil_SOLSE_NWorNAA,MOL_Tamil_SOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_SOLSE_VWorW,MOL_Thai_SOLSE_NWorNAA,MOL_Thai_SOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_SOLSE_VWorW,MOL_Turkish_SOLSE_NWorNAA,MOL_Turkish_SOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_SOLSE_VWorW,MOL_Vietnamese_SOLSE_NWorNAA,MOL_Vietnamese_SOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_SOLSE_VWorW,MOL_Oth_SOLSE_NWorNAA,MOL_Oth_SOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_SOLSE_VWorW,MOL_Tot_SOLSE_NWorNAA,MOL_Tot_SOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LSatH_NS_SEO,M_LSatH_NS_SOLSE_VWorW,M_LSatH_NS_SOLSE_NWorNAA,M_LSatH_NS_SOLSE_Tot,M_LSatH_NS_NS,M_LSatH_NS_Tot,M_Tot_SEO,M_Tot_SOLSE_VWorW,M_Tot_SOLSE_NWorNAA,M_Tot_SOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_SOLSE_VWorW,FSEO_SOLSE_NWorNAA,FSEO_SOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_SOLSE_VWorW,FOL_Afrikaans_SOLSE_NWorNAA,FOL_Afrikaans_SOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_SOLSE_VWorW,FOL_Arabic_SOLSE_NWorNAA,FOL_Arabic_SOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_SOLSE_VWorW,FOL_AIndLng_SOLSE_NWorNAA,FOL_AIndLng_SOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Cantones_SEO,FOL_CL_Cantones_SOLSE_VWorW,FOL_CL_Cantones_SOLSE_NWorNAA,FOL_CL_Cantones_SOLSE_Tot,FOL_CL_Cantones_NS,FOL_CL_Cantones_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_SOLSE_VWorW,FOL_CL_Mandarin_SOLSE_NWorNAA,FOL_CL_Mandarin_SOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_SOLSE_VWorW,FOL_CL_Oth_SOLSE_NWorNAA,FOL_CL_Oth_SOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_SOLSE_VWorW,FOL_CL_Tot_SOLSE_NWorNAA,FOL_CL_Tot_SOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_SOLSE_VWorW,FOL_Croatian_SOLSE_NWorNAA,FOL_Croatian_SOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_Dutch_SEO,FOL_Dutch_SOLSE_VWorW,FOL_Dutch_SOLSE_NWorNAA,FOL_Dutch_SOLSE_Tot,FOL_Dutch_NS,FOL_Dutch_Tot,FOL_French_SEO,FOL_French_SOLSE_VWorW,FOL_French_SOLSE_NWorNAA,FOL_French_SOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_SOLSE_VWorW,FOL_German_SOLSE_NWorNAA,FOL_German_SOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_SOLSE_VWorW,FOL_Greek_SOLSE_NWorNAA,FOL_Greek_SOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_SOLSE_VWorW,FOL_IAL_Bengali_SOLSE_NWorNAA,FOL_IAL_Bengali_SOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_SOLSE_VWorW,FOL_IAL_Hindi_SOLSE_NWorNAA,FOL_IAL_Hindi_SOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_SOLSE_VWorW,FOL_IAL_Punjabi_SOLSE_NWorNAA,FOL_IAL_Punjabi_SOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhalese_SEO,FOL_IAL_Sinhalese_SOLSE_VWorW,FOL_IAL_Sinhale_SOLSE_NWorNAA,FOL_IAL_Sinhalese_SOLSE_Tot,FOL_IAL_Sinhalese_NS,FOL_IAL_Sinhalese_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_SOLSE_VWorW,FOL_IAL_Urdu_SOLSE_NWorNAA,FOL_IAL_Urdu_SOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_SOLSE_VWorW,FOL_IAL_Oth_SOLSE_NWorNAA,FOL_IAL_Oth_SOLSE_Tot,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_SOLSE_VWorW,FOL_IAL_Tot_SOLSE_NWorNAA,FOL_IAL_Tot_SOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_SOLSE_VWorW,FOL_Italian_SOLSE_NWorNAA,FOL_Italian_SOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japanese_SEO,FOL_Japanese_SOLSE_VWorW,FOL_Japanese_SOLSE_NWorNAA,FOL_Japanese_SOLSE_Tot,FOL_Japanese_NS,FOL_Japanese_Tot,FOL_Korean_SEO,FOL_Korean_SOLSE_VWorW,FOL_Korean_SOLSE_NWorNAA,FOL_Korean_SOLSE_Tot
POA4221,0,0,0,0,..,16,0,20,0,17,..,34,5,42,0,41,..,0,0,0,0,0,..,17,4,19,0,19,..,0,0,0,0,0,..,4,0,6,0,6,..,120,20,140,0,141,..,536,64,600,3,601,..,33,3,39,753,791,11607,571,70,640,754,13001,12151,..,..,..,..,12151,..,19,0,19,0,19,..,6,0,6,0,8,..,10,0,10,0,10,..,16,4,27,0,27,..,30,7,39,0,39,..,0,0,0,0,0,..,49,18,69,0,69,..,8,0,8,0,8,..,22,0,19,0,19,..,49,0,51,0,51,..,45,0,49,3,53,..,22,0,22,0,19,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,17,0,16,0,16,..,35,4,42,0,42,..,77,12,91,4,94,..,0,0,0
POA4222,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
POA4223,0,0,0,3,..,10,0,10,0,13,..,13,0,11,0,11,..,0,0,0,0,0,..,3,3,7,0,7,..,4,0,4,0,4,..,0,0,0,0,0,..,74,12,80,0,80,..,256,22,275,0,281,..,15,0,21,324,346,6085,268,23,292,329,6706,6485,..,..,..,..,6485,..,9,0,11,0,11,..,0,0,4,0,4,..,3,0,3,0,3,..,3,0,3,0,3,..,15,3,12,0,12,..,0,0,0,0,0,..,14,3,19,0,18,..,7,0,7,0,7,..,17,0,17,0,17,..,28,0,25,0,25,..,31,0,38,0,38,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,13,0,13,0,13,..,37,3,36,0,39,..,0,0,3
POA4224,0,0,0,0,..,14,0,14,0,14,..,15,3,17,0,17,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,8,0,8,..,45,5,50,3,55,..,161,19,177,3,182,..,3,0,3,278,287,2703,164,19,185,287,3171,2879,..,..,..,..,2879,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,5,..,16,3,17,0,22,..,0,0,0,0,0,..,18,3,19,0,21,..,3,0,3,0,3,..,0,0,0,0,0,..,23,0,23,0,23,..,9,0,9,0,9,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,3,..,3,0,3,0,3,..,25,5,25,0,25,..,3,0,3
POA4225,0,0,0,0,..,17,0,17,0,17,..,17,3,20,0,20,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,103,12,115,0,115,..,250,34,287,0,287,..,9,0,8,491,499,3119,259,34,291,491,3903,3055,..,..,..,..,3055,..,4,0,4,0,4,..,0,0,0,0,3,..,0,0,0,0,0,..,8,0,8,0,8,..,19,0,19,0,19,..,0,0,0,0,0,..,25,0,25,0,25,..,0,0,0,0,0,..,3,0,3,0,3,..,11,0,11,0,11,..,16,0,16,0,16,..,6,0,10,0,10,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,6,0,6,0,6,..,14,7,23,0,23,..,3,0,3
POA4226,0,10,0,10,..,85,3,89,0,91,..,79,5,85,0,89,..,3,0,7,0,7,..,19,8,30,0,29,..,19,0,19,0,19,..,15,7,21,0,21,..,285,35,318,4,327,..,2127,349,2477,18,2496,..,41,4,44,842,889,11997,2171,349,2525,867,15381,13027,..,..,..,..,13027,..,53,0,53,0,53,..,42,3,42,0,42,..,0,0,0,0,0,..,183,72,261,3,264,..,445,142,588,3,585,..,15,12,21,0,21,..,640,223,865,9,870,..,41,5,42,0,42,..,33,3,42,0,42,..,85,9,89,0,92,..,65,3,64,0,64,..,60,10,63,0,67,..,10,0,9,0,9,..,44,0,44,0,44,..,24,0,28,0,28,..,15,0,15,0,15,..,5,0,5,0,8,..,17,0,16,0,16,..,121,6,124,0,129,..,90,5,96,0,96,..,259,71,327,3,333,..,78,38,115
POA4227,0,10,0,10,..,60,0,60,4,66,..,57,4,65,0,65,..,12,0,12,0,12,..,25,3,28,0,28,..,9,0,13,0,13,..,22,3,30,0,30,..,212,25,238,6,245,..,1426,208,1636,20,1651,..,20,3,24,595,612,7877,1445,209,1654,607,10148,8704,..,..,..,..,8704,..,50,0,50,0,47,..,26,4,30,0,30,..,0,0,0,0,0,..,103,33,140,0,140,..,320,78,390,3,395,..,12,4,15,0,15,..,434,116,550,3,554,..,27,4,32,0,32,..,23,0,23,0,26,..,52,3,51,0,50,..,39,3,37,0,37,..,37,3,38,0,38,..,9,0,9,0,9,..,32,3,34,0,34,..,18,0,20,0,20,..,13,0,17,0,17,..,7,0,7,0,7,..,15,0,15,0,15,..,95,9,100,0,100,..,36,0,34,0,34,..,134,33,172,0,177,..,68,37,108
POA4228,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16,3,18,0,18,..,74,3,84,0,86,..,8,0,8,148,161,2416,89,9,95,147,2659,2380,..,..,..,..,2380,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,8,0,4,..,11,0,11,0,11,..,3,0,8,0,8,..,0,0,0,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,12,..,14,0,11,0,11,..,0,0,0
POA4229,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,0,14,..,66,0,66,0,66,..,0,0,0,30,30,87,66,0,66,30,177,119,..,..,..,..,119,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,10,3,16,0,16,..,0,0,0,0,0,..,19,3,19,0,19,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
POA4230,0,0,0,0,..,8,0,8,0,8,..,12,0,12,0,12,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,8,0,8,0,11,..,118,16,133,0,138,..,0,0,3,47,53,590,122,15,137,51,775,668,..,..,..,..,668,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,17,0,17,..,11,5,20,0,20,..,0,0,0,0,0,..,31,5,36,0,36,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,10,0,10,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,17,0,17,..,4,0,4,0,4,..,18,3,26,0,26,..,6,5,13
POA4270,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16,3,13,0,13,..,47,3,51,0,51,..,8,0,8,175,183,1724,54,3,62,175,1962,1736,..,..,..,..,1736,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,4,..,0,0,0,0,0,..,6,0,6,0,6,..,3,0,3,0,3,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3
POA4271,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,18,0,18,0,18,..,68,3,75,0,77,..,0,0,0,101,104,1212,72,3,77,105,1392,1293,..,..,..,..,1293,..,10,0,7,0,7,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,3,0,7,0,7,..,0,0,0,0,0,..,7,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,15,0,15,0,15,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,3,0,3,0,3,..,14,0,14,0,14,..,0,0,0
POA4272,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,22,0,23,0,27,..,105,7,108,0,112,..,3,0,3,198,201,1903,108,7,112,198,2217,2052,..,..,..,..,2052,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,13,0,13,..,0,0,0,0,0,..,7,0,10,0,10,..,0,0,0,0,0,..,11,0,11,0,16,..,14,0,14,0,14,..,34,0,34,0,34,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,5,0,5,..,9,0,8,0,8,..,3,0,3,0,3,..,20,0,20,0,20,..,0,0,3
POA4275,0,3,0,3,..,3,0,3,0,3,..,6,0,6,0,6,..,0,0,0,0,0,..,0,3,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,57,8,62,0,65,..,5,0,5,161,164,1511,59,8,66,167,1744,1493,..,..,..,..,1493,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,4,0,4,0,4,..,3,0,3,0,3,..,6,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,4,11,0,11,..,0,0,0
POA4280,0,0,0,0,..,3,0,3,0,3,..,20,0,17,0,17,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,22,12,33,0,33,..,79,25,106,3,108,..,288,54,342,7,351,..,19,0,22,442,463,7701,313,52,362,444,8516,7515,..,..,..,..,7515,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,16,3,20,0,20,..,17,3,17,0,19,..,3,0,3,0,3,..,32,8,45,0,43,..,4,0,4,0,4,..,20,0,20,0,20,..,5,0,5,0,5,..,24,0,24,0,24,..,3,0,3,0,3,..,0,0,0,0,0,..,7,3,11,0,11,..,11,0,11,0,11,..,0,0,0,0,0,..,6,0,6,0,6,..,4,0,4,0,4,..,24,3,26,0,26,..,4,0,4,0,4,..,13,4,16,0,16,..,4,0,4
POA4285,0,0,0,0,..,9,0,9,0,9,..,19,0,19,0,19,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,38,16,51,0,57,..,208,26,235,4,242,..,25,0,28,731,758,8969,235,24,263,736,9966,9277,..,..,..,..,9277,..,9,0,9,0,9,..,4,0,4,0,4,..,7,0,7,0,7,..,0,0,3,0,3,..,7,3,12,0,13,..,0,0,0,0,0,..,9,4,8,0,14,..,0,0,0,0,0,..,15,0,13,0,13,..,7,0,7,0,7,..,36,3,34,0,34,..,4,0,4,0,4,..,0,0,0,0,0,..,7,0,8,0,8,..,10,0,10,0,10,..,0,0,0,0,0,..,3,0,8,0,4,..,0,0,0,0,0,..,15,3,17,0,15,..,14,0,14,0,14,..,8,0,8,0,8,..,0,0,0
POA4287,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,163,164,313,0,0,0,163,474,320,..,..,..,..,320,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
POA4300,0,27,0,27,..,344,10,355,3,360,..,241,38,274,6,278,..,91,14,105,4,108,..,16,3,24,0,24,..,13,0,11,0,11,..,476,159,636,3,638,..,1177,186,1364,29,1396,..,4628,670,5296,65,5366,..,78,15,91,1613,1699,20611,4705,677,5385,1679,27674,20556,..,..,..,..,20556,..,90,4,100,3,101,..,78,10,88,0,89,..,17,0,20,0,20,..,60,16,73,0,73,..,160,45,200,3,206,..,9,8,21,0,21,..,229,67,297,3,301,..,19,4,19,0,19,..,50,3,49,0,49,..,68,0,67,0,74,..,80,3,78,0,79,..,21,0,21,0,21,..,31,3,37,0,37,..,251,20,270,4,275,..,113,15,126,0,131,..,55,3,61,0,61,..,35,3,39,0,39,..,111,3,121,0,123,..,602,46,642,7,649,..,30,0,34,0,32,..,49,13,54,0,55,..,38,14,53
POA4301,0,3,0,3,..,94,3,91,4,97,..,106,19,124,0,128,..,26,3,28,0,26,..,13,0,13,0,13,..,0,0,0,0,0,..,109,50,159,3,157,..,765,181,945,32,976,..,2313,434,2743,65,2808,..,46,12,55,813,872,10230,2355,447,2800,877,13914,10315,..,..,..,..,10315,..,17,0,18,0,18,..,77,15,91,3,96,..,11,0,11,0,11,..,13,3,16,0,21,..,47,46,100,0,103,..,6,3,11,0,11,..,68,61,125,0,131,..,7,0,7,0,7,..,21,0,21,0,21,..,18,6,27,0,23,..,10,3,11,0,11,..,14,0,13,0,13,..,11,0,11,0,11,..,100,3,102,0,103,..,41,10,50,3,54,..,10,0,13,0,13,..,18,4,18,0,18,..,20,0,19,0,19,..,197,17,213,4,216,..,11,4,21,0,18,..,11,0,11,0,11,..,14,3,17
POA4303,0,0,0,0,..,12,0,12,0,12,..,7,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,8,18,0,18,..,63,9,80,0,80,..,230,42,269,3,270,..,3,5,6,239,243,1452,230,42,275,237,1965,1477,..,..,..,..,1477,..,0,0,0,0,0,..,3,0,5,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,7,4,13,0,13,..,0,0,0,0,0,..,8,4,14,0,14,..,0,0,0,0,0,..,4,0,4,0,3,..,4,0,4,0,4,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,3,..,0,0,0,0,0,..,3,3,5
POA4304,0,0,0,0,..,46,0,46,0,46,..,14,3,14,0,16,..,9,0,9,0,9,..,6,0,6,0,6,..,0,0,3,0,3,..,16,4,24,0,24,..,144,32,176,4,181,..,507,81,590,5,593,..,38,3,41,633,670,7378,547,81,623,640,8640,7419,..,..,..,..,7419,..,6,0,6,0,6,..,10,0,10,0,10,..,4,0,4,0,4,..,14,6,20,0,20,..,21,13,30,0,30,..,0,0,0,0,0,..,36,15,54,0,54,..,0,0,3,0,3,..,13,0,13,0,13,..,7,0,6,0,6,..,13,3,15,0,15,..,5,0,5,0,5,..,0,0,0,0,0,..,28,0,33,0,31,..,12,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,44,0,47,0,50,..,3,0,5,0,5,..,3,0,3,0,3,..,0,0,4
POA4305,0,16,0,16,..,96,3,102,0,102,..,50,6,59,0,59,..,25,3,30,0,30,..,11,0,11,0,11,..,5,0,5,0,5,..,16,3,19,0,23,..,318,84,407,13,420,..,1175,200,1373,23,1395,..,72,17,84,1837,1923,27125,1245,209,1454,1861,30442,28506,..,..,..,..,28506,..,11,0,11,0,11,..,29,3,35,0,35,..,13,0,13,0,13,..,31,11,38,0,38,..,79,28,106,0,106,..,8,0,4,0,4,..,117,39,159,0,159,..,10,3,10,0,10,..,50,0,50,0,50,..,20,0,24,0,24,..,49,0,50,0,50,..,9,3,17,0,17,..,0,0,0,0,0,..,41,3,45,0,42,..,15,0,11,0,11,..,19,0,19,0,19,..,27,3,34,0,34,..,12,0,14,0,14,..,112,8,122,0,124,..,25,0,27,0,25,..,36,3,42,0,42,..,19,7,26
POA4306,0,5,0,5,..,16,0,19,0,21,..,29,3,34,0,34,..,5,0,5,0,5,..,7,0,7,0,7,..,3,0,3,0,3,..,4,0,6,0,6,..,95,17,109,0,110,..,475,40,513,7,525,..,34,0,40,1227,1268,16363,510,43,551,1238,18150,16058,..,..,..,..,16058,..,72,0,69,0,69,..,5,0,5,0,5,..,3,0,3,0,3,..,5,0,7,0,7,..,34,10,44,0,44,..,8,0,8,0,8,..,51,6,60,0,60,..,0,0,0,0,0,..,31,0,31,0,31,..,17,0,20,0,20,..,55,0,56,0,56,..,3,0,9,0,9,..,4,3,6,0,6,..,13,0,13,0,13,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,5,0,5,0,5,..,28,3,35,0,35,..,17,0,19,3,18,..,22,0,21,0,21,..,7,3,10
POA4307,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,13,0,13,..,3,0,3,38,43,723,14,0,11,38,777,701,..,..,..,..,701,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
POA4309,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,20,0,16,0,16,..,3,0,3,120,120,1353,19,0,21,120,1491,1363,..,..,..,..,1363,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,3,..,0,0,0,0,0,..,0,0,0,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
