POA_CODE_2016,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_H_or_W_in_RM_0_14,P_H_or_W_in_RM_15_24,P_H_or_W_in_RM_25_34,P_H_or_W_in_RM_35_44,P_H_or_W_in_RM_45_54,P_H_or_W_in_RM_55_64,P_H_or_W_in_RM_65_74,P_H_or_W_in_RM_75_84,P_H_or_W_in_RM_85ov,P_H_or_W_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
POA4716,..,3,0,0,0,3,0,0,0,4,..,0,0,3,3,10,3,5,5,33,0,0,0,0,0,0,0,0,0,3,90,24,37,64,53,65,29,18,12,391,..,0,39,84,96,83,45,24,3,367,..,7,18,13,4,8,7,0,0,57,..,0,3,0,3,0,0,0,0,18,187,..,..,..,..,..,..,..,..,187,..,25,..,..,..,..,..,..,..,25,..,24,4,3,0,0,0,0,0,33,..,0,3,0,0,4,0,0,3,12,..,0,0,0,0,0,0,0,0,4,..,5,0,4,3,3,0,0,0,13,..,3,4,6,14,13,13,13,6,83,0,3,4,3,3,3,0,0,0,16,187,76,75,110,118,121,74,40,15,808
POA4717,..,22,8,6,4,3,0,0,0,47,..,19,18,15,23,25,13,0,0,116,14,16,19,6,11,12,3,0,0,82,556,252,402,284,233,133,41,8,0,1907,..,21,371,382,304,171,47,7,3,1296,..,88,196,107,61,23,0,3,0,482,..,5,34,41,32,8,3,0,0,127,1086,..,..,..,..,..,..,..,..,1086,..,121,..,..,..,..,..,..,..,121,..,133,28,9,0,0,0,0,0,170,..,17,11,3,8,7,5,3,0,49,..,8,4,4,3,0,0,0,0,20,..,43,30,16,7,0,4,0,0,98,..,48,72,65,74,67,22,0,0,354,25,32,42,22,23,19,6,3,0,171,1108,515,787,653,506,303,86,14,4,3977
POA4718,..,8,3,0,0,0,3,0,0,12,..,8,9,7,14,17,8,15,3,75,4,3,3,0,0,0,0,0,0,20,249,96,159,142,116,101,64,21,7,952,..,4,158,184,149,163,88,25,0,774,..,49,67,35,26,10,9,0,0,199,..,6,11,26,11,7,5,3,0,67,508,..,..,..,..,..,..,..,..,508,..,42,..,..,..,..,..,..,..,42,..,43,17,10,3,0,0,0,0,75,..,13,4,0,0,0,6,3,0,26,..,7,6,0,0,0,0,0,0,14,..,9,4,6,3,3,7,3,0,34,..,19,31,24,46,38,26,18,9,202,7,11,8,3,7,4,3,0,0,50,518,200,319,289,245,227,140,52,5,1997
POA4719,..,3,0,0,0,0,0,0,0,4,..,3,8,0,10,15,15,15,0,68,3,3,3,0,3,0,4,0,0,14,84,41,57,47,56,56,52,25,5,422,..,11,55,65,70,73,62,22,6,362,..,21,24,16,7,3,0,0,0,75,..,0,0,3,7,3,3,3,0,15,167,..,..,..,..,..,..,..,..,167,..,9,..,..,..,..,..,..,..,9,..,12,14,3,0,3,0,0,0,29,..,9,0,3,3,0,0,0,0,14,..,0,4,0,0,0,0,0,0,6,..,3,0,6,0,0,0,0,0,15,..,8,16,4,19,33,21,21,0,135,3,6,8,5,7,3,7,0,0,31,170,87,123,108,115,116,88,46,12,865
POA4720,..,55,37,10,15,8,3,0,0,125,..,55,75,32,64,79,49,38,13,403,34,27,29,12,25,24,9,3,0,171,1694,792,1078,949,811,545,208,86,21,6181,..,71,1006,1270,1037,724,277,74,11,4477,..,300,464,225,143,78,13,0,0,1227,..,35,86,116,117,50,10,8,5,420,3341,..,..,..,..,..,..,..,..,3341,..,468,..,..,..,..,..,..,..,468,..,344,93,31,12,3,0,0,0,487,..,67,28,11,21,30,8,12,3,184,..,43,24,6,8,3,6,0,0,92,..,131,98,30,31,18,3,0,0,313,..,109,204,117,193,158,104,49,15,950,59,58,75,27,40,39,21,6,0,315,3402,1624,2072,1826,1601,1109,454,152,40,12274
POA4721,..,8,0,5,0,3,0,0,0,19,..,17,15,14,19,21,22,28,19,151,4,7,3,5,3,4,3,6,3,41,378,164,263,210,184,144,123,55,21,1543,..,32,262,297,242,219,153,50,10,1266,..,50,100,45,39,18,7,0,0,266,..,4,11,25,25,10,3,3,3,88,769,..,..,..,..,..,..,..,..,769,..,77,..,..,..,..,..,..,..,77,..,71,32,7,8,0,0,0,0,120,..,16,6,3,9,6,11,0,0,43,..,7,3,0,0,0,0,0,0,18,..,17,6,9,9,9,3,0,0,49,..,28,32,27,32,56,64,40,22,302,9,21,16,11,10,13,10,8,4,94,778,330,476,427,360,332,256,98,35,3096
POA4722,..,3,3,0,0,0,0,0,0,8,..,3,3,0,10,8,12,8,7,65,0,0,5,4,7,8,3,0,0,24,166,47,113,87,117,96,61,28,12,725,..,3,137,138,145,150,61,32,6,672,..,10,37,6,20,16,4,0,0,99,..,0,3,6,10,6,5,3,3,30,344,..,..,..,..,..,..,..,..,344,..,27,..,..,..,..,..,..,..,27,..,40,16,5,7,0,0,0,0,69,..,8,0,0,3,3,3,6,0,24,..,13,3,0,4,0,4,0,0,21,..,4,4,7,0,0,0,0,0,18,..,6,18,7,26,26,27,15,13,142,4,6,8,5,9,10,3,3,0,49,347,122,217,182,222,211,112,57,21,1498
POA4723,..,5,0,0,0,0,0,0,0,4,..,3,3,3,6,3,7,11,0,35,3,4,0,0,0,3,0,0,0,9,166,64,94,77,79,66,40,24,0,609,..,5,101,89,107,103,62,14,3,480,..,36,35,25,22,10,0,0,0,131,..,3,9,7,3,5,0,8,0,36,314,..,..,..,..,..,..,..,..,314,..,34,..,..,..,..,..,..,..,34,..,24,11,0,9,0,0,0,0,42,..,11,3,0,3,0,3,0,0,23,..,3,5,0,0,0,0,0,0,8,..,4,3,0,0,3,0,0,0,9,..,8,15,6,17,17,15,10,3,94,3,3,3,0,3,10,0,3,0,28,317,140,181,135,155,141,88,37,4,1203
POA4724,..,7,0,0,0,0,0,0,0,8,..,0,3,0,0,3,7,7,3,26,3,0,0,0,4,3,3,0,0,18,59,24,39,33,34,31,18,14,3,255,..,3,30,48,53,38,24,8,0,211,..,7,18,9,3,0,5,0,0,51,..,0,0,0,3,0,3,3,0,7,96,..,..,..,..,..,..,..,..,96,..,0,..,..,..,..,..,..,..,0,..,16,10,0,3,0,0,0,0,35,..,0,0,0,0,0,0,0,0,4,..,4,0,0,0,0,0,0,0,4,..,4,0,3,3,0,0,0,0,15,..,9,8,8,10,15,6,8,3,58,7,7,0,0,9,12,8,0,0,33,105,54,69,66,87,66,48,25,9,520
POA4725,..,6,0,0,0,0,0,0,0,11,..,9,6,6,8,20,16,20,9,95,3,3,3,5,5,4,7,4,0,33,130,73,74,82,99,92,81,42,9,681,..,4,65,80,118,117,98,51,5,541,..,17,33,15,25,5,3,0,0,101,..,0,6,17,10,6,0,3,0,42,266,..,..,..,..,..,..,..,..,266,..,34,..,..,..,..,..,..,..,34,..,36,11,3,6,0,0,0,0,52,..,4,0,3,0,0,0,0,0,14,..,7,3,0,0,0,0,0,0,10,..,15,8,0,0,3,0,0,0,24,..,15,10,15,30,39,31,35,16,189,5,5,7,4,11,12,7,8,0,62,267,138,139,139,203,186,146,91,26,1332
POA4726,..,0,0,0,0,0,0,0,0,3,..,3,0,0,3,4,4,3,0,19,3,0,0,0,0,0,0,0,0,9,38,14,27,29,28,25,11,9,3,189,..,0,20,21,34,27,14,6,0,130,..,9,24,10,4,6,0,4,0,56,..,0,4,8,3,0,3,0,0,18,90,..,..,..,..,..,..,..,..,90,..,8,..,..,..,..,..,..,..,8,..,7,3,3,4,0,0,0,0,19,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,3,3,3,9,14,13,7,0,47,3,3,0,3,0,4,0,0,0,11,90,27,50,46,48,50,31,26,3,376
POA4727,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,3,12,0,0,0,0,3,3,0,0,0,5,17,12,9,17,24,12,10,3,3,99,..,0,6,13,33,27,8,6,0,96,..,5,6,7,4,0,0,0,0,25,..,0,0,5,0,0,0,0,0,4,45,..,..,..,..,..,..,..,..,45,..,5,..,..,..,..,..,..,..,5,..,3,0,0,0,0,0,0,0,9,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,8,3,0,7,0,0,4,26,3,7,0,0,6,5,3,0,0,16,49,18,22,32,45,41,21,7,6,225
POA4728,..,0,0,0,0,0,0,0,0,0,..,0,0,0,5,3,4,4,0,13,0,0,0,0,0,0,0,0,0,0,23,4,13,7,8,10,12,4,0,89,..,0,16,11,11,13,13,4,0,72,..,0,7,4,3,3,3,0,0,15,..,0,0,3,0,0,0,0,0,7,42,..,..,..,..,..,..,..,..,42,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,0,0,4,3,8,4,0,26,0,0,0,0,0,0,0,0,0,5,42,13,20,19,18,26,23,5,3,181
POA4730,..,24,24,0,4,7,0,0,0,54,..,15,26,10,37,36,26,39,20,215,6,5,10,3,4,8,5,7,0,43,271,185,209,174,224,180,99,76,27,1450,..,13,119,198,221,238,136,59,17,989,..,66,83,33,41,24,8,6,0,265,..,6,22,23,42,8,3,0,3,114,553,..,..,..,..,..,..,..,..,553,..,73,..,..,..,..,..,..,..,73,..,87,25,12,7,0,0,0,0,135,..,28,8,0,8,9,3,4,0,64,..,7,5,4,0,0,0,0,0,18,..,41,24,3,6,6,3,3,0,84,..,28,51,31,66,83,53,60,23,390,9,14,24,14,11,13,13,7,0,104,563,348,353,327,399,386,216,141,44,2784
POA4731,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,3,0,3,9,0,0,0,0,0,0,4,0,0,3,13,10,3,6,6,18,12,0,3,80,..,0,9,10,14,25,10,3,0,69,..,6,5,3,3,3,0,0,0,22,..,0,0,0,0,3,0,0,0,4,27,..,..,..,..,..,..,..,..,27,..,0,..,..,..,..,..,..,..,0,..,5,0,0,0,0,0,0,0,3,..,6,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,4,0,3,6,7,3,3,24,0,3,0,0,0,3,4,0,0,4,27,17,11,17,16,43,23,11,3,165
POA4732,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,0,5,0,0,6,0,0,0,0,0,0,0,0,0,3,9,4,7,6,10,5,10,3,0,49,..,0,4,8,12,6,4,3,0,44,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,7,19,..,..,..,..,..,..,..,..,19,..,3,..,..,..,..,..,..,..,3,..,0,0,3,4,0,0,0,0,8,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,7,4,6,0,0,20,0,0,5,0,0,0,0,0,0,11,19,4,13,11,22,15,13,10,0,111
POA4733,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,10,6,11,8,15,9,10,0,0,75,..,0,7,11,20,26,8,0,3,86,..,0,3,0,0,3,0,0,0,8,..,0,0,0,0,0,0,0,0,0,22,..,..,..,..,..,..,..,..,22,..,3,..,..,..,..,..,..,..,3,..,3,4,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,0,0,0,4,..,0,0,0,3,0,0,0,0,3,..,0,3,0,0,6,5,4,0,19,0,0,0,0,0,0,0,0,0,0,22,7,21,15,26,34,20,5,3,156
POA4735,..,7,0,3,4,0,0,0,0,14,..,9,7,3,6,18,18,5,3,68,0,4,3,4,0,0,3,0,0,13,60,51,46,41,58,55,46,25,9,394,..,0,27,37,60,61,50,28,4,261,..,18,34,23,20,11,7,0,0,104,..,0,6,8,7,9,0,3,4,35,133,..,..,..,..,..,..,..,..,133,..,9,..,..,..,..,..,..,..,9,..,19,0,3,0,0,0,0,0,27,..,0,0,0,3,3,0,3,0,17,..,3,0,0,0,3,0,0,0,8,..,8,0,3,3,0,0,0,0,20,..,14,15,11,17,36,41,25,9,164,3,10,3,4,3,3,5,0,0,31,136,82,86,90,119,127,105,61,20,823
POA4736,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,10,5,8,3,13,3,4,0,0,42,..,0,3,6,14,6,3,0,0,31,..,0,0,0,5,0,0,0,0,8,..,0,0,0,0,0,0,0,0,4,13,..,..,..,..,..,..,..,..,13,..,0,..,..,..,..,..,..,..,0,..,4,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,3,0,0,0,0,0,0,4,..,3,3,3,5,3,3,0,0,23,0,0,0,0,0,0,0,0,0,3,13,9,14,7,24,11,10,3,0,92
POA4737,..,8,9,3,12,14,12,3,0,63,..,6,9,11,34,55,64,41,23,245,15,28,5,3,10,12,9,6,4,95,712,421,410,476,474,506,334,149,38,3521,..,24,299,499,575,665,482,158,17,2720,..,120,206,153,126,88,31,6,0,718,..,12,73,92,54,39,25,19,7,328,1471,..,..,..,..,..,..,..,..,1471,..,249,..,..,..,..,..,..,..,249,..,262,65,38,30,10,3,0,0,405,..,56,11,10,12,23,16,19,5,146,..,30,20,7,5,8,4,0,0,79,..,19,24,21,26,31,20,5,0,137,..,17,44,53,110,149,113,82,36,600,26,47,32,16,24,29,16,8,7,200,1505,825,769,896,958,1043,705,296,72,7068
POA4738,..,0,0,0,4,0,3,0,0,6,..,0,0,5,3,0,7,4,3,25,0,0,5,0,0,9,3,0,0,13,108,41,59,45,79,95,47,14,3,491,..,0,53,53,95,139,73,20,3,431,..,8,29,10,30,11,3,3,0,91,..,0,9,6,9,7,0,0,0,28,203,..,..,..,..,..,..,..,..,203,..,36,..,..,..,..,..,..,..,36,..,37,13,6,0,0,0,0,0,56,..,3,0,0,0,6,3,0,0,17,..,0,0,0,0,3,0,3,0,13,..,0,0,0,4,5,8,0,0,17,..,0,5,14,11,29,28,14,3,105,0,3,7,0,0,11,4,3,0,32,201,85,118,100,153,198,119,39,7,1018
POA4739,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,4,11,0,5,25,0,0,0,0,0,0,0,0,0,0,22,6,18,15,30,25,20,5,5,146,..,0,16,18,26,39,14,12,0,124,..,0,11,4,17,0,0,3,0,33,..,0,0,0,0,0,0,0,0,3,43,..,..,..,..,..,..,..,..,43,..,13,..,..,..,..,..,..,..,13,..,10,0,3,0,0,0,0,0,16,..,0,0,0,0,0,0,4,0,4,..,0,0,0,3,0,0,0,0,3,..,0,0,0,5,0,0,0,0,3,..,0,4,7,7,23,13,6,5,55,0,0,0,0,0,3,0,0,0,6,43,23,29,36,59,62,29,20,5,304
POA4740,..,290,213,75,108,101,40,16,4,844,..,192,365,258,462,680,679,681,350,3672,149,203,162,79,131,128,95,47,19,1021,7519,4524,5194,4899,5156,4261,2680,1579,584,36403,..,272,3901,5416,5904,5323,3283,1441,291,25830,..,1300,2361,1227,1089,595,202,51,6,6834,..,191,658,948,840,338,158,142,77,3354,15015,..,..,..,..,..,..,..,..,15015,..,2847,..,..,..,..,..,..,..,2847,..,2449,760,318,253,114,16,0,0,3903,..,368,205,92,155,207,177,119,62,1383,..,272,182,87,76,43,16,5,4,688,..,593,545,228,256,209,108,44,9,1989,..,390,891,782,1151,1405,1155,954,474,7197,305,452,384,201,262,257,181,85,25,2144,15323,9137,9887,9300,9983,8486,5281,2846,949,71188
POA4741,..,9,6,3,9,5,3,5,0,45,..,3,3,14,34,43,37,29,13,176,7,14,12,5,8,12,7,7,0,78,559,300,259,364,518,435,272,133,31,2868,..,11,224,449,664,639,419,193,16,2613,..,53,105,108,109,58,26,7,0,465,..,8,25,49,49,33,11,11,6,186,1166,..,..,..,..,..,..,..,..,1166,..,250,..,..,..,..,..,..,..,250,..,245,69,36,13,15,0,0,0,379,..,13,9,8,7,15,15,13,5,89,..,15,8,10,11,4,3,0,0,43,..,18,18,5,24,15,8,10,0,102,..,10,32,54,120,139,112,57,17,535,14,30,23,13,25,20,18,12,3,163,1184,655,504,729,1022,934,607,305,51,5990
POA4742,..,3,0,0,0,0,0,0,0,7,..,4,3,5,5,9,0,0,0,26,0,4,0,3,0,0,0,0,0,10,81,28,53,60,41,45,17,5,0,335,..,0,48,58,52,46,30,8,0,242,..,25,40,21,17,17,0,0,0,119,..,0,0,9,0,3,0,0,0,16,164,..,..,..,..,..,..,..,..,164,..,3,..,..,..,..,..,..,..,3,..,12,7,7,0,0,0,0,0,21,..,3,0,4,0,0,5,0,0,15,..,3,0,0,0,0,0,0,0,4,..,7,5,4,3,5,0,0,0,17,..,3,8,16,22,22,16,0,0,88,8,9,3,11,8,0,0,0,0,42,168,60,117,118,104,100,52,16,0,733
POA4743,..,3,0,0,0,3,0,0,0,10,..,0,5,0,0,0,0,0,0,8,3,3,0,0,0,0,0,0,0,8,82,25,47,45,22,12,3,0,0,236,..,0,56,70,41,24,3,0,0,193,..,8,20,5,3,7,0,0,0,49,..,0,0,9,0,0,0,0,0,9,149,..,..,..,..,..,..,..,..,149,..,23,..,..,..,..,..,..,..,23,..,9,0,0,0,0,0,0,0,14,..,3,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,8,5,0,3,4,0,0,0,18,..,3,5,9,10,6,3,0,0,35,3,0,0,0,0,0,0,0,0,12,155,58,91,96,61,38,9,0,0,507
POA4744,..,32,24,11,17,8,0,0,0,88,..,28,49,18,37,16,6,4,0,166,24,9,23,11,12,7,3,0,0,94,1108,428,772,596,400,183,41,10,0,3535,..,28,718,854,560,265,55,0,4,2493,..,167,391,173,100,38,9,0,0,882,..,18,60,71,39,20,10,6,0,227,2221,..,..,..,..,..,..,..,..,2221,..,231,..,..,..,..,..,..,..,231,..,171,36,11,3,0,0,0,0,228,..,24,15,3,8,7,8,0,3,74,..,21,8,0,3,3,0,0,0,34,..,64,46,26,26,6,3,0,0,171,..,65,137,106,102,87,31,4,0,532,44,32,44,28,24,20,8,0,0,203,2261,825,1452,1281,873,453,123,10,8,7286
POA4745,..,11,4,0,5,4,0,0,0,26,..,9,13,5,17,11,5,3,0,64,9,4,14,0,7,3,0,0,0,33,312,132,215,151,133,83,23,8,0,1062,..,4,191,207,155,125,29,5,0,713,..,69,90,59,47,9,0,0,0,281,..,5,16,26,12,8,0,0,0,70,650,..,..,..,..,..,..,..,..,650,..,73,..,..,..,..,..,..,..,73,..,38,10,3,3,0,0,0,0,59,..,6,0,0,3,3,0,3,0,15,..,6,7,3,3,0,0,0,0,18,..,22,15,3,8,7,0,0,0,46,..,20,38,36,45,41,19,3,0,204,15,10,25,12,20,10,3,0,0,99,669,257,389,352,290,195,59,15,4,2229
POA4746,..,4,0,0,0,0,0,0,0,8,..,0,14,4,7,3,0,0,0,29,0,0,3,3,8,0,0,0,0,11,263,83,175,132,81,34,5,0,0,767,..,3,184,183,111,69,5,4,0,555,..,34,75,44,24,10,0,0,0,192,..,3,9,15,7,0,0,0,0,41,499,..,..,..,..,..,..,..,..,499,..,55,..,..,..,..,..,..,..,55,..,33,14,0,0,0,0,0,0,42,..,3,0,0,0,0,0,0,0,10,..,3,4,0,0,0,0,0,0,10,..,11,3,3,3,0,0,0,0,17,..,10,23,24,21,7,0,0,0,85,3,3,8,6,7,3,0,0,0,35,499,156,316,274,180,92,11,4,0,1531
POA4750,..,10,9,8,10,11,4,3,0,51,..,11,17,18,30,36,25,13,0,147,10,10,11,3,10,14,0,4,0,68,696,322,380,421,406,271,144,47,12,2695,..,22,288,451,492,336,183,52,8,1831,..,80,176,119,111,51,17,0,0,547,..,19,61,75,54,24,9,11,3,255,1381,..,..,..,..,..,..,..,..,1381,..,238,..,..,..,..,..,..,..,238,..,182,46,16,11,4,0,0,0,258,..,17,9,3,7,11,9,0,0,54,..,13,6,3,6,0,0,0,0,30,..,25,22,11,17,11,13,5,0,103,..,14,38,58,75,76,54,25,3,355,30,18,17,10,20,20,10,6,0,133,1408,629,669,749,792,531,292,95,15,5189
POA4751,..,5,3,6,8,3,3,0,0,34,..,3,6,4,10,35,25,14,12,110,4,6,4,3,3,3,4,0,0,32,434,267,280,259,318,253,157,56,23,2043,..,20,278,324,437,357,219,82,18,1730,..,97,137,58,64,28,13,10,0,408,..,9,29,43,31,14,3,10,5,145,895,..,..,..,..,..,..,..,..,895,..,155,..,..,..,..,..,..,..,155,..,172,37,28,10,7,0,0,0,243,..,11,8,5,6,16,8,7,3,63,..,14,11,3,7,3,0,0,0,36,..,17,16,11,10,17,9,0,0,73,..,10,22,26,40,52,52,23,15,239,13,17,13,6,10,15,7,3,0,75,907,516,552,505,612,500,313,125,39,4070
POA4753,..,4,3,0,3,0,0,0,0,6,..,6,8,5,15,11,14,6,4,63,8,16,5,0,3,6,0,0,0,37,544,245,336,289,258,162,75,38,5,1943,..,13,375,385,357,220,127,52,3,1538,..,77,147,76,40,30,3,0,0,363,..,6,21,35,25,13,0,7,3,118,1086,..,..,..,..,..,..,..,..,1086,..,171,..,..,..,..,..,..,..,171,..,139,32,9,12,6,0,0,0,191,..,18,5,5,6,10,4,4,0,57,..,15,3,3,3,0,3,0,0,25,..,10,5,7,3,6,3,0,0,32,..,11,21,25,35,31,25,17,7,168,17,22,12,9,11,3,3,0,0,75,1102,470,627,546,491,318,170,82,15,3817
POA4754,..,5,3,0,4,3,4,0,0,19,..,5,7,0,6,15,22,11,6,65,4,3,3,3,0,0,0,0,0,18,215,117,156,122,134,116,83,20,6,983,..,9,119,168,171,154,119,29,6,771,..,19,65,29,32,32,3,0,0,181,..,3,24,19,14,8,4,3,3,76,442,..,..,..,..,..,..,..,..,442,..,92,..,..,..,..,..,..,..,92,..,75,14,4,9,0,0,0,0,107,..,10,0,0,3,5,4,0,0,24,..,12,5,3,0,0,0,0,0,19,..,8,8,0,3,8,4,3,0,37,..,4,14,13,25,27,44,17,6,145,9,12,5,8,3,0,7,3,0,35,451,243,267,243,250,228,182,56,12,1938
POA4756,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,9,10,3,0,25,0,0,0,0,0,4,0,0,0,4,57,18,22,43,45,43,36,8,0,277,..,0,13,53,51,45,49,14,0,220,..,0,7,4,3,7,4,0,0,25,..,0,6,11,5,3,3,0,0,35,109,..,..,..,..,..,..,..,..,109,..,22,..,..,..,..,..,..,..,22,..,18,4,3,5,0,0,0,0,22,..,0,0,0,0,0,3,0,0,8,..,3,0,0,0,0,0,0,0,8,..,0,0,0,0,3,0,0,0,7,..,0,0,3,13,23,21,6,0,77,0,0,0,3,3,3,0,0,0,12,109,47,28,78,85,87,89,26,3,548
POA4757,..,0,0,0,0,0,0,0,0,5,..,0,0,0,3,0,3,0,0,8,0,3,3,0,3,0,0,0,0,4,29,6,6,9,35,25,19,8,0,141,..,0,5,9,26,38,30,14,0,123,..,0,0,4,16,5,3,0,0,27,..,0,0,3,4,0,0,0,0,11,61,..,..,..,..,..,..,..,..,61,..,9,..,..,..,..,..,..,..,9,..,0,0,0,0,0,0,0,0,7,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,5,0,0,0,0,9,..,0,0,3,8,11,7,4,0,31,0,3,3,0,3,3,0,0,0,8,61,18,15,23,66,53,41,13,0,286
POA4798,..,0,0,0,3,0,0,0,0,6,..,0,0,3,4,3,6,11,0,26,5,3,4,0,0,0,3,0,0,11,66,21,27,34,57,30,42,20,4,300,..,3,14,46,61,41,59,36,3,260,..,3,10,9,22,0,3,0,0,59,..,0,5,3,0,3,0,3,0,14,120,..,..,..,..,..,..,..,..,120,..,20,..,..,..,..,..,..,..,20,..,8,3,0,5,0,0,0,0,21,..,3,0,0,3,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,4,4,0,10,..,0,0,7,15,14,17,9,0,70,7,0,7,3,7,0,3,0,0,30,126,46,44,69,120,68,82,53,11,614
