POA_CODE_2016,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
POA4425,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,17
POA4426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9
POA4427,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,0,0,0,22
POA4428,3,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,0,3,3,3,0,4,0,0,7,4,3,0,0,0,0,9,3,4,0,0,0,0,7,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,6,5,0,0,63
POA4454,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,5,16,20,0,3,3,0,38
POA4455,25,11,7,0,0,0,44,0,0,0,0,3,0,3,11,4,0,0,0,0,11,5,4,3,3,0,0,19,10,7,4,0,0,0,21,13,25,7,0,0,0,48,20,35,3,5,3,0,63,26,21,11,4,3,0,68,7,35,3,3,0,3,55,23,43,12,5,4,0,82,15,25,11,3,0,0,48,24,39,3,0,0,0,72,3,14,5,0,0,0,23,10,14,3,0,0,0,19,6,33,3,0,0,0,39,12,37,3,0,0,0,54,5,8,0,0,0,0,12,4,7,0,0,0,0,17,17,22,7,3,0,0,49,232,386,82,27,14,3,745
POA4461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6
POA4462,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7
POA4465,8,3,3,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,6,0,0,0,0,6,4,0,0,0,0,0,11,3,9,3,0,0,0,13,3,3,0,0,0,0,8,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,4,3,9,4,0,0,0,17,33,46,21,3,0,0,105
POA4467,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,17
POA4468,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,17
POA4470,16,6,0,0,0,0,24,0,0,0,0,0,0,4,8,3,0,3,3,0,17,3,7,0,0,0,0,12,15,12,3,4,0,0,32,16,14,4,3,3,0,41,13,24,6,0,0,0,48,8,12,3,0,3,0,26,3,18,0,0,0,0,19,7,11,0,0,0,0,16,0,9,3,0,0,0,17,9,5,3,0,0,0,21,0,3,0,0,0,0,6,0,0,0,0,0,0,4,3,3,0,0,0,0,5,3,0,3,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,8,7,6,0,4,0,0,17,115,126,38,19,14,3,320
POA4472,7,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,3,7,3,0,0,0,0,10,9,3,4,0,3,0,14,4,4,0,3,3,0,13,7,3,3,0,0,0,11,3,12,0,0,0,0,16,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,4,33,47,9,8,8,0,105
POA4474,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
POA4475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4477,0,0,3,0,0,0,7,3,0,0,0,0,0,3,6,0,0,0,0,0,7,4,0,0,0,0,0,4,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,10,17,4,0,0,0,30
POA4478,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,13,17,3,0,4,0,30
POA4479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4480,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,6,3,3,0,0,0,0,7,0,4,0,0,0,0,6,0,7,0,0,0,0,6,5,3,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,23,17,5,3,0,0,50
POA4481,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8
POA4482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
POA4486,5,3,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,3,0,0,0,0,9,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,19,15,9,3,4,0,44
POA4487,8,7,4,0,3,0,22,0,0,0,0,0,0,0,3,0,5,0,0,0,9,0,3,0,0,0,0,5,4,6,3,6,0,0,23,7,10,3,8,0,0,25,10,14,6,3,3,0,32,14,18,0,0,0,0,36,5,4,3,0,0,0,14,0,8,3,0,0,0,14,0,8,3,0,0,0,10,4,3,0,0,0,0,13,0,5,0,0,0,0,6,4,0,0,0,0,0,7,0,8,3,0,0,0,8,3,6,0,0,0,0,9,0,3,0,0,0,0,3,0,0,3,0,0,0,8,6,9,5,0,0,0,20,75,116,35,18,9,4,259
POA4488,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,0,0,11
POA4489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5
POA4490,3,9,3,0,0,0,11,3,0,0,0,0,0,7,3,5,0,3,0,0,13,0,0,0,0,0,0,5,3,4,0,0,0,0,6,0,0,0,0,0,0,4,0,7,0,0,0,0,4,0,0,0,0,0,0,7,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,29,30,9,8,0,0,77
POA4491,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6
POA4492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,12,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,6,3,0,0,19
POA4493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,3
POA4496,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,0,11
POA4497,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,3,6,10,0,0,0,0,13
POA4498,5,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,9,3,0,0,0,16
POA4500,57,24,37,8,6,0,137,18,11,8,0,6,0,43,30,12,27,5,17,0,92,26,14,21,3,10,0,68,59,33,42,13,17,0,167,62,78,47,16,26,3,230,93,97,85,23,17,0,318,104,146,76,25,35,0,397,119,212,64,39,32,3,471,158,336,104,38,37,4,678,150,278,62,34,19,6,548,205,399,114,35,29,14,789,100,197,51,10,10,0,372,54,129,30,10,8,3,232,114,252,69,11,19,3,465,125,276,88,25,7,3,525,35,56,31,3,0,0,118,12,33,10,0,0,0,60,48,67,45,16,24,3,204,1560,2661,1021,297,325,51,5921
POA4501,4,3,4,3,0,0,14,0,0,0,0,3,0,4,3,0,3,0,0,0,10,3,0,0,0,0,0,3,11,3,3,3,3,0,25,4,11,8,5,6,0,37,14,15,4,3,8,0,44,17,24,7,7,5,0,57,29,29,3,6,8,0,78,26,42,11,3,10,3,101,23,36,7,0,5,0,77,28,32,16,5,4,0,84,13,15,3,0,0,0,35,3,10,3,0,3,0,20,3,10,0,0,0,0,22,9,6,0,0,0,0,17,0,3,0,0,0,0,4,0,0,0,0,0,0,0,3,8,0,4,4,0,20,211,251,87,43,58,10,653
POA4502,17,3,3,0,3,0,30,6,3,3,0,0,0,16,3,6,4,3,0,0,15,13,3,8,4,0,0,26,10,15,11,0,0,0,38,11,14,10,9,3,0,54,26,22,21,3,0,3,68,31,46,17,3,9,0,107,38,65,16,4,3,0,130,45,102,26,7,10,0,188,45,71,21,7,7,0,153,33,98,20,7,5,0,168,15,38,3,0,0,0,60,8,14,4,0,0,0,29,21,47,13,3,9,0,89,21,26,16,0,3,0,63,4,8,4,0,0,0,17,3,0,0,0,0,0,3,22,13,6,6,4,0,50,361,583,211,65,59,14,1291
POA4503,52,33,27,9,12,0,127,23,7,8,0,6,0,46,30,22,19,3,8,0,80,25,13,10,4,5,0,57,40,33,31,5,15,3,134,62,51,47,26,19,3,212,76,77,50,26,23,0,256,121,153,51,42,41,3,423,146,196,52,43,40,3,475,200,279,84,47,33,6,646,148,278,58,26,17,5,535,196,394,95,28,23,4,736,93,194,44,6,0,3,339,59,92,24,3,0,0,183,71,143,67,13,12,3,307,65,139,27,8,8,0,246,24,33,13,3,3,0,80,11,20,9,0,0,0,46,52,68,24,5,14,9,167,1501,2222,741,297,280,49,5082
POA4504,34,16,12,7,0,0,68,9,3,3,0,3,0,19,12,11,6,3,0,0,36,11,12,3,0,3,0,32,19,17,10,5,3,0,54,15,37,27,6,7,0,92,28,52,23,3,4,0,115,51,70,45,18,11,3,192,42,103,36,14,14,0,206,75,147,51,20,8,3,303,68,158,38,20,10,0,293,98,256,74,18,11,0,451,67,156,34,12,3,0,275,20,84,22,3,0,3,134,59,155,37,6,4,5,258,37,97,47,6,8,0,193,25,14,10,0,3,0,47,4,14,3,0,0,0,23,27,46,19,3,11,0,107,698,1440,513,144,95,14,2909
POA4505,32,11,19,0,0,0,69,12,3,8,0,3,0,29,23,11,10,3,7,0,54,12,11,11,0,4,0,44,34,18,20,5,7,0,76,33,23,39,5,17,3,122,43,43,34,4,14,0,137,54,87,58,14,16,0,227,60,109,47,16,10,0,231,72,125,50,16,11,0,275,57,118,45,17,7,0,248,96,187,72,17,8,0,381,45,80,21,3,4,0,154,26,67,17,4,0,0,117,64,112,55,9,11,3,245,51,93,41,13,10,0,209,16,17,11,0,0,0,47,5,16,5,0,0,0,25,38,40,35,10,8,0,128,770,1168,594,128,131,18,2809
POA4506,25,13,6,3,8,0,59,11,0,4,0,0,0,25,20,9,6,0,3,0,40,10,3,7,3,4,0,37,33,15,26,9,3,0,82,30,30,29,8,19,3,113,52,44,31,3,14,0,139,54,66,40,25,26,0,208,61,95,42,17,10,0,230,104,121,46,16,18,0,303,45,85,36,11,7,0,188,66,100,52,17,11,0,244,29,40,10,7,4,0,87,17,31,10,0,3,0,58,49,68,32,5,8,0,168,32,54,26,8,0,3,122,16,11,10,3,0,0,35,10,11,3,0,0,0,20,27,29,24,7,3,0,97,693,820,440,139,145,10,2245
POA4507,41,5,10,0,3,0,51,19,0,3,3,3,0,25,25,5,5,0,3,0,35,27,0,3,0,5,0,29,27,12,8,0,12,0,60,49,11,5,3,6,0,71,39,12,14,10,6,0,88,40,16,17,11,7,0,95,55,20,18,9,3,0,104,37,36,16,13,7,0,117,27,35,16,9,0,0,91,55,50,20,6,4,0,145,22,36,12,0,0,0,66,5,8,3,0,4,0,25,41,22,16,0,6,0,90,39,31,12,3,3,0,93,18,15,3,3,0,0,35,6,9,3,0,0,0,22,27,9,13,3,3,0,61,609,348,197,74,82,4,1319
POA4508,28,8,5,0,4,0,47,8,4,4,0,0,0,14,10,7,3,0,3,0,29,6,4,10,7,5,0,35,26,11,14,13,12,3,71,38,29,15,13,18,0,108,52,38,22,20,12,0,139,69,63,36,15,19,3,202,69,86,39,22,19,7,234,71,122,42,23,19,3,280,38,80,29,16,4,0,168,57,90,37,16,13,3,212,17,28,18,0,0,0,69,11,11,4,0,0,0,28,21,43,23,5,3,0,97,18,24,13,3,0,0,61,9,8,0,0,0,0,20,0,3,4,0,0,0,7,32,24,10,4,10,0,80,570,676,330,157,146,15,1896
