POA_CODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_arrival_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_NS,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_NS,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_NS,Tot_Tot
POA4074,0,0,0,8,35,56,198,105,15,13,25,3,3,0,0,464,0,3,3,15,16,100,72,56,6,3,12,4,0,0,0,301,0,0,0,0,12,10,15,13,4,0,3,4,4,4,0,71,0,0,0,9,0,5,3,0,0,0,0,0,0,0,0,21,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,17,0,64,150,289,175,177,202,150,13,53,31,8,10,0,32,1364,0,0,7,17,8,24,23,19,3,3,7,5,9,5,3,139,0,0,0,17,233,153,46,32,5,3,13,3,3,3,14,511,0,0,0,0,8,15,48,18,4,0,4,0,0,0,4,98,6,17,29,123,114,276,249,158,21,47,30,25,17,8,18,1137,9,190,310,672,1054,1609,1652,1170,206,236,194,142,134,65,146,7791
POA4075,0,0,0,6,16,28,74,49,10,8,0,3,4,3,0,205,0,0,8,0,9,22,15,33,8,0,0,4,0,0,0,93,0,0,0,0,3,10,28,4,0,0,0,4,4,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,49,111,212,128,130,206,206,28,38,17,30,16,11,25,1219,0,0,0,17,11,13,36,25,3,7,6,11,4,4,6,151,0,0,0,3,156,162,35,37,12,3,9,9,6,6,7,451,0,0,0,0,9,7,15,6,0,0,0,9,0,0,0,46,0,21,27,90,86,108,165,213,43,64,55,44,30,36,17,990,9,168,209,472,647,819,1038,1092,230,241,233,227,191,103,123,5805
POA4076,0,0,0,0,3,9,6,0,0,6,0,3,0,0,6,29,0,0,0,0,0,0,0,9,0,18,13,0,0,0,0,50,0,0,0,0,0,3,0,6,0,0,0,0,5,3,7,19,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,17,31,11,14,11,3,0,5,0,0,0,0,38,135,0,0,0,0,0,0,3,4,0,0,0,0,0,0,13,29,0,0,0,10,224,166,59,75,17,5,22,9,13,3,57,666,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,7,0,13,5,34,27,39,68,91,29,23,23,35,5,14,124,524,0,66,48,119,311,310,276,370,85,95,96,96,45,43,559,2530
POA4077,0,0,3,0,5,7,19,16,3,3,0,0,3,0,0,57,0,0,0,0,4,22,19,85,18,18,14,4,0,5,7,202,0,0,0,3,0,11,11,7,3,3,0,0,3,0,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,81,185,276,46,33,44,25,7,4,5,0,0,0,27,739,0,0,5,11,0,8,3,12,0,0,3,3,0,0,0,52,3,0,0,45,902,1378,694,724,108,124,204,118,116,62,150,4630,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,28,0,11,31,122,116,315,734,952,204,171,257,224,256,108,117,3620,10,187,319,582,1300,2286,2310,2908,574,515,696,513,517,261,399,13374
POA4078,0,0,0,8,13,20,155,73,20,15,3,6,7,3,7,326,0,0,0,5,14,91,93,84,22,11,11,3,6,5,0,353,0,0,0,0,8,13,7,7,0,0,0,0,0,0,0,44,0,0,0,4,0,5,5,0,0,3,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,48,127,313,148,124,164,133,13,15,10,3,0,0,35,1143,0,0,4,9,12,6,29,8,6,3,5,0,4,0,3,87,0,0,0,9,279,381,112,127,22,31,24,22,8,9,48,1072,0,0,3,0,8,9,41,32,0,0,0,0,0,0,0,99,0,7,23,112,113,307,473,313,65,54,45,39,54,43,42,1697,9,139,235,626,889,1545,2145,2022,333,336,316,222,238,128,260,9446
POA4101,0,0,3,0,10,23,42,25,3,8,4,12,4,0,4,137,0,0,0,4,4,14,10,66,14,10,10,14,7,3,0,156,0,0,0,0,4,11,15,19,3,9,11,17,10,3,7,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,3,0,5,0,4,0,0,5,4,0,39,0,28,68,136,82,119,176,125,45,42,51,41,76,44,30,1059,0,3,3,16,16,22,32,43,5,8,14,32,57,52,3,304,0,0,0,8,145,75,23,32,13,24,37,19,17,4,7,403,0,0,0,0,6,3,6,6,0,0,0,0,0,0,0,33,0,25,20,85,77,151,235,301,90,107,166,176,244,207,103,2001,7,176,359,445,552,773,1176,1416,397,499,602,660,859,678,366,8975
POA4102,0,0,0,3,4,7,6,8,0,0,0,0,3,3,0,42,0,0,0,0,0,3,3,9,5,5,3,7,7,3,0,46,0,0,0,0,0,3,7,6,3,3,0,3,9,17,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,22,46,18,25,38,40,0,10,14,3,9,8,7,242,0,0,0,0,4,3,4,6,0,0,6,9,9,6,3,53,0,0,0,0,59,36,11,17,3,3,3,4,7,0,0,149,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,0,4,13,34,32,59,93,111,25,23,56,77,75,85,38,735,6,46,97,148,196,257,336,464,119,122,179,244,299,256,111,2867
POA4103,0,0,0,4,9,11,40,17,7,5,3,0,0,0,3,102,0,0,0,3,8,4,6,29,6,22,18,13,3,4,0,117,0,0,0,0,0,6,6,17,10,0,6,5,0,3,0,57,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,5,4,0,0,0,0,0,0,0,0,11,3,12,49,90,39,47,87,57,18,27,7,14,5,4,16,478,0,0,0,3,4,14,31,17,5,4,7,9,7,4,3,120,0,0,0,3,81,40,12,17,3,11,8,15,14,8,3,215,0,0,0,0,3,0,9,6,0,0,0,0,0,0,0,20,0,13,7,69,55,114,176,182,39,46,64,85,88,67,36,1043,6,57,125,261,347,475,678,793,189,216,289,293,290,186,147,4347
POA4104,0,0,0,3,0,3,13,3,0,0,11,0,0,0,0,36,0,0,0,0,0,3,4,0,3,4,11,0,0,0,0,31,0,0,0,0,3,4,3,0,3,0,0,4,3,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,0,22,24,48,31,27,27,49,8,8,12,6,3,0,16,273,0,0,0,3,5,10,13,3,0,0,3,3,3,0,0,47,0,0,0,0,6,12,0,3,0,0,3,0,4,0,3,28,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,17,0,10,10,32,14,35,70,80,9,24,18,24,18,8,12,361,3,49,57,137,139,203,244,289,42,76,79,76,64,28,56,1537
POA4105,0,0,5,3,17,0,18,13,3,0,0,0,5,0,0,63,0,0,0,0,4,12,8,14,9,30,9,3,7,0,0,92,0,0,0,0,0,4,3,3,0,0,0,0,7,0,6,29,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,25,67,86,59,44,69,52,4,9,7,8,0,0,11,444,0,0,0,10,5,11,14,22,4,7,0,0,10,0,0,86,0,0,0,4,51,46,12,3,0,3,3,3,3,0,10,142,0,0,0,0,9,0,6,9,0,0,0,0,0,0,0,24,0,14,23,64,37,109,274,159,28,45,62,59,40,33,14,950,6,71,147,257,337,404,674,616,124,171,181,149,146,78,86,3462
POA4106,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,6,0,8,0,3,0,0,3,20,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,12,3,6,4,0,3,0,3,0,0,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,3,0,0,0,3,0,3,0,0,4,31,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,6,3,3,6,13,31,29,6,16,10,20,16,0,11,166,0,17,27,27,57,58,75,106,20,40,24,48,23,18,33,571
POA4107,0,0,0,4,0,7,9,0,0,0,0,0,0,0,0,24,0,0,0,0,0,3,8,8,0,0,0,3,0,3,0,26,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,17,20,41,31,23,27,14,5,11,0,3,0,0,10,200,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,16,0,0,0,0,23,3,3,14,0,0,3,3,0,0,4,53,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,5,27,20,46,78,68,9,9,19,8,19,26,27,358,3,36,40,103,142,188,267,339,75,57,63,91,75,74,92,1645
POA4108,0,0,0,0,4,0,3,8,0,0,0,3,0,0,0,16,0,0,0,0,3,5,3,13,0,5,0,3,3,3,0,45,0,0,0,0,0,0,3,6,0,0,8,0,3,0,0,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,26,13,16,4,14,0,0,0,0,0,0,3,120,0,0,0,0,0,0,3,6,0,3,0,0,0,0,0,23,0,0,0,3,34,26,15,18,3,4,3,12,3,6,0,128,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,11,28,26,94,141,96,18,17,45,32,55,25,14,602,0,47,59,86,153,305,411,609,135,134,169,169,213,129,88,2717
POA4109,0,0,4,5,20,16,39,34,5,3,4,0,7,0,0,139,0,0,9,13,12,7,18,44,11,9,13,8,17,13,4,177,0,0,0,0,3,9,29,28,3,5,9,10,8,0,4,106,0,0,0,15,8,3,0,0,0,0,0,0,0,0,0,31,0,0,0,0,4,4,3,0,4,0,0,0,3,0,0,20,5,76,118,194,98,85,73,28,3,7,8,8,11,3,29,746,0,0,0,12,6,13,16,10,5,3,3,6,5,0,0,80,0,0,0,8,279,191,76,77,20,21,32,40,27,13,21,810,0,0,0,0,5,4,20,19,0,0,0,6,4,0,3,58,3,35,62,203,220,1112,1152,587,147,181,273,304,352,196,254,5074,19,294,422,754,1219,2906,3892,3784,802,973,1381,1445,1490,870,874,21122
POA4110,0,0,0,0,7,4,11,13,10,4,0,0,0,0,0,51,0,0,0,0,3,5,12,28,3,12,8,0,0,0,3,65,0,0,0,0,5,7,4,3,3,0,0,0,0,3,3,36,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,22,78,96,26,22,26,34,3,9,0,3,0,0,5,313,0,0,0,3,3,0,4,3,3,0,0,0,0,0,0,22,0,0,0,4,112,115,46,31,10,8,7,3,3,10,9,367,0,0,0,0,3,0,3,21,5,3,0,0,4,0,0,38,0,6,20,54,49,125,313,339,63,78,57,66,42,38,31,1280,3,69,134,202,320,499,837,985,187,194,169,162,117,98,103,4088
POA4111,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,0,8,6,0,0,0,0,3,3,0,40,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,5,0,3,0,5,7,14,4,0,10,4,3,10,3,68,0,14,9,22,19,32,50,47,16,6,28,12,43,31,15,343
POA4112,0,0,0,0,29,22,129,49,9,17,0,6,7,8,3,274,0,0,0,0,3,5,19,14,3,0,0,0,0,0,0,39,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,8,0,11,14,29,26,16,27,26,0,3,3,3,10,0,5,186,0,0,0,5,0,3,3,0,3,0,0,0,0,0,0,16,0,0,0,0,54,30,6,6,0,0,0,0,0,0,3,106,0,0,0,0,0,13,28,6,0,0,0,0,0,0,0,52,0,4,6,32,64,188,264,150,54,32,42,37,18,18,20,935,0,38,60,137,273,652,1110,795,160,154,172,162,179,114,110,4109
POA4113,0,0,4,3,28,29,98,29,5,18,9,5,13,4,0,251,0,0,6,7,4,42,53,57,9,4,6,8,3,0,7,205,0,0,0,0,3,8,13,11,0,0,6,4,4,3,3,70,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,17,0,0,0,0,3,4,7,3,0,0,0,0,0,0,0,16,4,51,73,146,80,72,67,52,9,15,0,9,13,12,15,619,0,0,0,10,5,6,17,5,0,0,3,3,3,4,0,64,0,0,0,9,147,116,49,55,6,14,8,9,9,4,6,443,0,0,0,0,3,13,72,45,0,3,0,0,0,0,0,136,9,19,43,136,216,607,856,383,103,136,159,115,108,58,114,3054,20,165,222,468,915,2069,3320,3645,679,826,884,1001,938,520,527,16205
POA4114,0,0,0,12,11,4,6,8,0,0,0,0,0,3,0,50,0,0,0,16,6,4,13,8,7,53,33,16,0,0,0,155,0,0,0,0,3,13,13,118,42,15,24,18,20,29,10,299,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,13,0,45,163,291,69,37,22,12,0,0,0,3,3,0,30,673,0,4,0,6,4,3,12,5,0,6,0,0,0,3,0,43,0,0,0,3,37,40,14,15,4,3,7,9,0,3,8,149,0,0,0,0,8,3,8,3,0,0,0,0,0,0,0,20,0,14,49,178,213,463,841,1111,326,318,574,253,284,294,138,5062,5,120,308,661,739,1188,1991,2227,560,664,1092,535,493,479,400,11480
POA4115,0,0,0,0,14,31,144,76,12,14,0,3,8,0,0,305,0,0,3,0,5,25,26,52,4,7,0,0,6,3,0,136,0,0,0,0,0,6,7,8,3,0,0,0,0,0,0,31,0,0,0,3,6,5,11,7,0,0,0,4,0,0,0,35,0,0,0,0,0,4,7,3,0,4,0,0,0,0,0,15,0,35,109,182,114,109,103,91,11,5,3,6,4,0,22,810,0,0,0,12,4,3,16,9,3,0,3,3,6,0,3,58,0,0,0,3,74,49,13,24,6,5,5,5,0,0,6,186,0,0,0,0,5,10,24,10,0,0,3,0,0,3,0,64,0,4,22,93,87,323,355,228,30,48,42,36,36,13,36,1342,3,99,192,402,576,1218,1817,1760,271,284,251,233,204,122,238,7666
POA4116,0,0,0,3,10,35,127,92,9,5,12,8,0,3,6,303,0,0,0,0,0,46,41,50,3,0,4,0,0,3,0,154,0,0,0,0,5,15,15,15,0,0,0,0,0,0,7,61,0,0,0,10,8,15,6,6,0,3,0,0,0,0,0,55,0,0,0,3,3,7,17,10,0,0,0,0,0,0,3,46,0,29,67,122,75,78,119,64,3,17,5,10,11,5,15,637,0,0,0,4,7,6,17,11,0,0,0,3,6,3,0,52,0,0,0,12,141,126,45,35,3,5,11,7,11,11,16,414,0,0,0,0,13,17,118,41,8,7,0,7,3,7,9,232,0,18,43,139,194,609,813,360,86,68,83,85,85,50,63,2670,0,109,185,442,876,2210,3597,3293,613,535,546,540,560,300,398,14205
POA4117,0,0,0,0,3,0,10,10,0,0,0,0,0,0,0,27,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,4,5,12,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,3,3,4,31,31,24,7,3,3,6,0,0,0,113,0,9,9,14,37,81,156,171,17,12,11,18,14,0,9,549
POA4118,0,0,0,10,14,30,86,36,16,3,5,5,0,0,4,204,0,0,0,3,0,11,10,7,10,0,0,0,4,0,0,45,0,0,0,0,8,48,21,9,8,11,0,3,0,0,0,109,0,0,0,3,3,3,14,0,0,0,0,0,0,0,0,28,0,0,0,0,0,4,0,4,0,0,3,0,0,0,6,15,0,47,164,357,164,147,116,65,11,6,3,8,6,0,37,1149,0,3,0,4,6,5,8,5,0,3,0,0,6,3,5,49,0,0,0,0,53,46,28,15,3,3,4,3,0,3,5,174,0,0,0,0,9,9,12,17,0,0,4,0,4,0,0,59,0,12,48,204,142,469,524,324,39,46,65,50,33,20,47,2019,3,138,320,785,825,1502,1981,1733,292,306,289,266,201,96,289,9022
POA4119,0,0,0,3,9,10,59,31,0,0,4,0,0,0,3,114,0,0,0,0,0,3,0,4,3,0,0,3,0,0,0,18,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,11,0,9,15,24,16,17,16,27,0,0,0,0,0,0,0,129,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,6,0,0,0,0,19,12,3,5,0,0,0,0,0,3,0,46,0,0,0,0,0,0,32,5,3,0,0,3,0,0,0,47,0,0,3,22,48,130,181,101,5,29,17,22,19,11,19,603,0,23,41,95,200,410,702,675,77,106,103,118,87,44,78,2760
POA4120,0,0,0,3,0,9,16,12,0,0,0,0,0,4,3,60,0,0,0,4,0,0,4,10,9,7,5,0,3,11,0,57,0,0,0,0,0,0,7,6,3,3,0,3,3,5,0,36,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,12,3,16,33,42,35,36,51,36,10,5,7,6,10,4,6,289,0,0,0,14,3,5,7,13,0,0,0,0,3,0,3,44,0,0,0,5,21,21,3,3,0,3,3,7,3,0,3,71,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,9,0,7,7,30,31,80,122,95,22,26,49,44,44,32,20,605,4,57,84,158,194,279,407,527,110,140,166,192,150,123,101,2695
POA4121,0,0,3,10,23,8,52,28,5,0,8,0,0,3,3,143,0,0,0,6,4,4,10,10,3,8,8,9,0,0,0,68,0,0,0,0,5,10,12,10,4,0,0,3,0,3,3,52,0,0,3,0,5,0,3,0,0,0,0,0,0,0,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,3,55,111,179,111,94,117,98,18,25,19,7,10,5,24,874,0,0,0,10,6,16,31,21,4,0,3,3,3,0,0,106,0,0,0,3,43,23,11,12,0,0,4,0,3,6,5,111,0,0,0,0,9,0,4,8,4,4,0,0,0,0,0,29,3,30,35,105,104,166,204,155,31,27,43,39,42,27,40,1037,19,164,265,455,567,671,911,771,171,170,191,184,185,102,145,4951
POA4122,0,0,3,12,35,30,132,132,12,15,16,14,13,10,5,421,0,0,4,7,20,43,67,117,25,21,23,19,12,16,13,395,0,0,0,3,8,14,17,32,3,3,4,7,13,9,6,114,0,0,0,13,3,6,6,0,0,0,0,0,0,0,0,35,0,0,0,11,5,4,6,5,4,0,0,0,0,0,0,31,3,104,189,289,142,116,171,187,30,30,13,13,13,10,66,1383,0,0,6,18,14,15,24,20,12,3,3,6,3,0,6,132,0,0,0,11,124,89,21,33,5,10,19,13,4,7,5,360,0,0,3,3,14,11,27,27,3,0,0,0,9,0,0,98,3,43,55,238,189,446,603,392,99,73,118,102,87,87,76,2612,16,362,533,918,1151,1752,2450,2779,562,574,698,595,653,407,487,13943
POA4123,0,0,0,5,22,24,81,49,4,11,3,3,0,0,0,206,0,0,0,3,0,7,4,35,3,0,3,0,3,0,3,67,0,0,0,0,3,9,7,8,3,0,0,0,0,0,7,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,10,43,92,201,105,74,88,45,10,8,0,17,14,0,16,724,0,0,3,5,7,5,22,9,0,7,3,3,0,0,3,70,0,0,0,0,9,7,5,5,3,8,0,3,0,0,0,57,0,0,0,0,3,3,15,5,0,0,0,0,0,0,0,33,3,8,32,103,111,209,230,135,21,21,20,20,25,10,24,970,14,131,212,461,587,764,1140,1065,172,183,147,157,142,56,158,5388
POA4124,0,0,0,0,5,14,65,55,5,4,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,13,0,0,0,0,3,48,3,3,0,0,0,0,0,0,3,66,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,130,286,124,97,99,108,7,24,4,0,11,0,36,958,0,3,0,5,3,5,10,11,0,0,0,0,3,0,0,39,0,0,0,3,26,27,17,6,4,3,0,0,0,0,0,101,0,0,0,0,0,0,16,22,0,3,0,0,0,0,0,44,4,8,20,104,101,158,129,90,10,13,4,16,9,9,42,721,12,85,256,541,500,706,770,691,95,123,64,64,82,56,158,4212
POA4125,0,0,0,3,7,3,13,6,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,27,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,106,192,75,38,37,13,0,4,0,0,3,0,9,511,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,5,11,6,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,8,24,50,53,96,62,34,0,5,3,3,3,3,4,344,0,83,189,316,274,308,240,123,11,20,19,14,13,10,44,1670
POA4127,0,0,4,15,19,21,97,38,3,10,0,8,0,3,0,215,0,0,3,4,6,25,10,10,0,0,3,0,0,0,3,62,0,0,0,0,9,23,20,37,3,9,11,5,3,0,3,119,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,14,5,67,170,339,200,121,126,107,15,13,3,3,7,12,39,1233,0,0,0,9,7,6,12,12,0,3,0,0,4,0,0,63,0,0,0,0,24,13,4,10,0,0,5,5,8,0,3,75,0,0,0,0,9,3,32,11,6,0,0,0,3,0,0,72,3,10,70,149,168,314,395,302,58,60,92,100,69,24,55,1872,9,147,353,717,879,1139,1688,1474,239,271,358,278,231,152,230,8161
POA4128,0,0,0,10,32,30,97,50,11,3,10,3,0,0,0,252,0,0,0,5,3,8,6,12,0,0,0,0,0,0,0,36,0,0,0,0,0,11,8,5,0,0,0,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,24,113,239,181,141,174,121,8,11,12,6,3,0,15,1052,0,0,0,8,6,5,5,12,3,5,0,3,0,0,0,50,0,0,0,4,3,0,3,4,0,0,0,3,0,0,3,21,0,0,0,0,13,5,28,16,0,0,3,3,0,0,0,67,0,17,27,127,93,116,137,99,15,19,16,11,15,5,19,717,3,99,216,512,655,744,1000,679,102,102,94,93,68,35,91,4500
POA4129,0,0,0,3,4,5,26,6,0,0,0,0,0,0,0,58,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,50,86,52,46,32,24,3,6,3,0,3,0,3,326,0,0,0,0,3,0,4,13,0,0,0,0,0,0,0,23,0,0,0,0,3,9,3,14,0,5,3,0,0,0,3,40,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,13,28,16,35,37,20,3,0,0,0,0,0,3,157,0,31,75,157,203,242,318,265,20,44,41,21,31,14,31,1479
