POA_CODE_2016,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_Resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_Resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_Resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_Resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_Resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_Resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_Resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_Resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_Resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_Resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_Resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_Resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_Resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_Resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_Resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_Resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_Resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_Resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_Resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_Resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_Resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_Resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_Resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_Resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_Resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_Resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_Resp,Turkish_BP_B_OS,Turkish_FO_B_OS,Turkish_MO_B_OS,Turkish_BP_B_Aus,Turkish_BP_NS,Turkish_Tot_Resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_Resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_Resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_Resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_Resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_Resp
POA4799,9,32,19,393,6,460,0,0,0,10,0,7,0,0,0,4,0,11,0,0,0,0,0,0,7,0,0,3,0,10,69,16,22,279,5,398,4,0,0,0,0,4,0,0,0,3,0,4,10,5,0,47,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,82,3,100,3,0,0,25,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,15,3,0,6,0,0,3,8,0,3,4,0,19,3,0,0,3,0,3,0,0,0,0,0,0,20,7,7,95,3,127,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,10,5,4,11,0,33,4,0,3,18,113,137,136,48,44,711,122,1058
POA4800,47,299,246,3508,79,4183,0,0,0,32,0,37,13,0,9,25,3,52,3,0,0,8,0,11,65,12,14,36,0,130,589,263,199,2620,82,3744,30,0,7,0,0,40,26,0,6,19,0,57,70,29,28,438,7,572,12,5,0,16,0,30,16,0,0,0,0,16,13,0,0,4,0,17,103,40,39,737,15,929,82,26,23,239,9,374,3,0,0,0,0,3,4,4,0,5,0,15,0,0,0,0,0,0,12,3,5,24,0,46,29,3,3,8,4,45,57,15,20,6,5,105,12,3,0,9,0,28,19,0,0,7,0,20,127,64,46,681,16,937,0,0,0,0,0,3,22,0,4,0,3,22,11,0,0,10,0,26,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,22,8,6,23,0,60,188,30,39,150,8,415,18,4,0,104,788,909,1243,489,404,6229,956,9324
POA4801,0,8,7,52,0,70,0,0,0,0,0,0,6,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,3,47,0,0,38,3,86,13,0,0,0,0,15,3,0,0,0,0,3,7,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,16,0,25,14,0,0,0,0,18,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,11,3,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,19,0,21,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,32,0,0,0,0,39,0,0,0,0,4,11,148,11,11,90,16,264
POA4802,77,332,333,2559,55,3349,0,3,0,10,0,11,95,0,10,27,0,128,4,4,0,3,0,10,75,31,7,30,8,150,1091,252,257,2216,68,3884,83,0,11,0,4,90,63,3,3,20,0,80,151,32,32,285,10,512,15,0,3,16,0,38,9,8,0,4,0,24,39,0,5,3,4,48,212,53,50,690,12,1029,71,22,11,151,4,255,7,0,0,0,0,8,10,0,0,0,0,9,3,0,0,0,0,4,13,4,12,13,0,42,80,8,15,6,0,113,95,33,29,6,0,167,36,3,7,14,0,61,12,0,3,9,0,21,273,55,53,591,14,985,4,0,0,0,0,5,39,3,3,6,0,59,29,0,3,15,0,46,11,0,0,4,0,9,0,0,0,0,0,0,16,0,0,0,0,22,53,7,10,22,0,87,388,66,80,111,10,655,37,0,5,62,1280,1386,2385,552,549,4923,1418,9832
POA4803,5,48,44,300,4,408,0,0,0,0,0,0,39,8,0,4,0,51,0,0,0,3,0,4,14,3,3,5,0,26,146,38,32,250,6,468,37,0,3,4,0,44,12,0,0,3,0,13,10,3,3,43,0,61,3,3,0,4,0,6,3,0,0,0,0,3,14,0,0,0,0,16,25,9,5,80,3,120,13,6,3,14,0,35,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,17,4,3,0,0,24,30,0,0,0,0,36,3,0,4,3,0,13,0,0,0,0,0,0,35,11,13,63,4,119,0,0,0,0,0,0,6,0,0,0,0,6,13,0,7,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,3,4,0,0,0,10,112,11,8,11,3,144,4,0,0,3,687,699,461,78,64,560,703,1867
POA4804,9,38,27,704,25,794,0,0,0,12,0,12,0,0,0,4,4,8,0,0,0,0,0,0,6,0,3,4,0,12,39,28,23,476,14,578,38,0,5,0,0,51,0,0,0,7,0,4,4,0,0,70,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,3,115,0,127,5,3,3,19,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,23,21,11,171,3,226,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,6,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,0,27,27,0,3,12,0,40,3,4,0,32,207,243,156,70,46,1213,249,1730
POA4805,45,251,249,3972,102,4625,0,4,3,139,3,150,144,3,0,31,0,180,12,0,0,0,0,13,51,9,10,25,3,106,496,232,178,2668,82,3657,97,0,17,7,3,130,30,4,3,28,0,64,85,28,25,405,13,552,13,3,0,10,3,32,14,3,0,0,0,18,29,0,0,3,0,30,88,48,35,832,18,1035,79,24,6,171,0,281,117,0,0,0,3,119,0,0,0,3,0,8,0,0,0,0,0,0,10,3,3,9,0,25,66,6,13,13,0,103,48,11,16,3,0,81,20,3,3,8,0,34,6,0,0,4,0,12,146,65,53,685,15,958,3,0,0,0,0,3,15,0,0,0,0,20,22,0,3,25,0,54,15,0,0,3,0,17,17,7,0,0,0,21,36,0,0,0,0,42,17,3,4,22,0,50,342,42,45,339,28,792,31,6,10,107,1098,1255,1742,468,413,6898,1311,10828
POA4806,33,86,60,1452,27,1651,0,0,0,14,0,15,4,0,0,8,0,15,4,0,0,0,0,6,10,0,0,9,0,18,102,90,51,1049,42,1330,22,3,0,3,0,24,10,0,5,3,0,21,24,7,5,182,6,221,24,3,0,33,0,64,4,0,0,0,0,4,3,0,0,3,0,7,12,27,8,338,10,395,211,63,28,329,13,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,14,3,0,0,0,0,3,8,0,0,0,0,10,3,0,0,0,0,8,3,0,0,6,0,6,19,19,25,331,6,388,0,0,0,0,0,0,0,0,0,0,0,3,9,4,3,17,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,39,14,14,70,3,138,3,0,6,44,277,327,477,202,126,2709,361,3874
POA4807,53,280,172,4007,79,4588,0,0,0,73,7,75,38,0,0,51,0,97,10,0,0,3,0,12,25,5,13,21,0,71,250,218,154,2837,68,3525,48,0,9,0,0,56,27,0,0,25,0,52,54,23,28,473,6,584,38,13,4,65,0,120,3,3,0,0,3,9,30,0,0,0,0,27,64,56,45,1020,10,1199,610,183,90,1058,23,1965,45,0,0,8,0,51,0,0,0,0,0,7,0,0,0,0,0,0,3,6,3,14,0,34,7,3,0,10,0,16,24,7,19,4,0,57,6,4,3,8,3,27,3,0,0,4,0,9,74,65,45,945,15,1150,0,0,0,0,0,0,12,0,0,6,0,24,76,24,7,84,0,191,3,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,18,5,3,3,28,3,44,188,27,30,308,19,572,14,3,7,121,680,826,1505,587,381,7701,863,11038
POA4808,3,38,17,431,14,499,0,0,0,6,0,9,0,0,0,3,0,3,0,0,0,5,0,5,3,0,0,3,0,5,16,31,12,305,11,382,3,0,0,0,0,3,0,0,0,3,0,3,6,3,3,55,3,65,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,87,0,105,50,26,12,113,3,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,3,0,0,0,0,3,4,0,0,0,0,8,0,3,0,0,0,3,0,0,0,0,0,0,18,4,8,106,3,140,0,0,0,0,0,0,5,0,0,0,0,5,0,3,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,11,8,0,26,0,56,0,0,0,12,60,69,112,83,29,810,82,1113
POA4809,6,24,14,400,13,455,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,5,0,5,4,0,11,35,27,8,266,3,333,3,0,0,0,0,3,0,0,0,3,0,3,10,0,3,37,0,54,3,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,106,3,119,45,17,8,71,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,7,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,72,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,5,0,5,9,0,3,14,0,27,5,0,0,7,60,71,142,52,32,699,73,1001
POA4810,118,723,562,5495,102,6993,6,4,0,138,8,155,204,14,18,84,0,325,22,4,3,13,0,44,139,39,24,73,6,283,1687,682,572,5457,114,8507,135,0,41,9,5,185,87,17,10,70,0,187,271,97,60,814,16,1263,75,31,19,73,0,202,21,7,11,16,0,51,194,10,3,10,0,208,465,233,149,2533,33,3421,239,128,48,551,5,968,63,3,0,4,0,64,8,3,3,8,0,19,0,3,0,3,0,12,13,3,3,38,0,71,68,7,11,11,4,98,146,45,26,13,0,230,59,15,9,27,0,108,37,3,4,19,0,70,529,209,141,1636,24,2540,12,10,3,0,0,22,54,5,7,7,0,74,80,19,4,29,0,130,19,12,0,3,0,31,3,0,0,0,0,3,28,0,0,0,0,30,66,10,8,88,3,172,1100,173,138,425,18,1852,48,0,6,96,2298,2449,4682,1448,1075,12079,2562,21836
POA4811,50,408,345,4347,69,5228,0,3,0,60,6,69,61,7,16,79,3,172,8,7,0,9,0,17,75,23,22,70,0,186,602,413,251,3367,68,4711,65,0,21,11,3,96,20,6,3,38,0,71,106,47,23,477,6,656,14,14,3,69,3,105,14,7,0,4,0,23,141,3,8,6,0,156,127,84,68,1272,16,1562,80,65,20,369,3,538,67,0,0,4,0,67,6,0,0,0,0,5,3,0,0,0,0,3,8,6,0,13,0,34,36,4,10,0,0,56,52,12,31,6,3,104,25,12,8,32,0,70,16,0,8,10,0,33,167,89,88,937,18,1299,0,3,0,0,0,3,51,3,7,3,0,63,15,5,3,31,0,58,14,0,0,0,0,12,0,0,0,0,0,0,19,0,0,0,0,22,15,0,0,49,0,75,419,79,83,240,12,826,7,5,0,108,1685,1808,1807,772,594,8128,1836,13142
POA4812,81,641,520,5814,126,7176,0,8,3,143,0,159,175,18,24,99,3,319,9,7,0,3,0,15,101,35,27,76,0,235,1047,585,443,4932,84,7097,279,7,43,5,0,326,52,17,8,60,3,137,165,69,52,737,9,1032,68,18,7,66,3,167,13,6,4,6,0,29,187,3,5,4,0,199,242,180,127,2266,39,2853,182,97,53,563,17,901,28,0,0,3,0,27,5,0,0,5,0,15,0,0,0,3,0,4,16,9,5,22,0,53,69,15,8,7,0,98,91,39,37,30,3,198,37,12,4,18,0,69,13,0,0,13,0,29,288,146,114,1502,29,2080,4,0,0,0,0,10,34,3,6,0,0,47,58,15,3,41,0,122,18,0,0,7,0,28,0,0,0,0,0,0,15,0,3,0,0,19,38,14,7,75,0,133,843,137,132,367,18,1489,58,8,11,133,1213,1416,3376,1223,938,11785,1470,18804
POA4814,235,1476,1213,14455,196,17579,4,24,7,346,3,384,581,18,52,226,8,889,45,9,9,31,0,92,232,83,54,235,0,612,2329,1306,985,12081,181,16883,632,21,122,33,4,812,88,13,17,121,6,250,389,183,147,1837,18,2573,117,33,29,185,3,374,35,8,7,26,0,68,962,16,8,23,0,1017,476,365,276,4709,51,5872,421,248,119,1417,19,2230,83,0,0,0,0,92,0,0,0,18,0,25,8,0,0,0,0,13,32,29,10,88,3,162,131,35,30,31,0,226,212,115,59,48,0,437,88,26,16,91,0,222,45,7,8,30,0,99,690,338,294,3520,51,4904,14,3,3,5,3,28,229,19,9,7,0,262,132,19,15,89,3,264,130,5,0,0,3,147,7,3,0,4,0,14,159,0,5,0,0,171,85,21,19,140,3,270,2735,267,348,867,43,4258,114,19,13,292,3133,3570,9405,2725,2240,28180,3576,46124
POA4815,103,663,546,7964,122,9402,0,28,8,336,11,376,61,4,6,122,3,197,4,0,0,9,0,20,81,51,26,84,0,251,951,631,489,6105,147,8321,168,3,42,10,4,221,37,12,5,36,4,94,137,81,49,866,18,1147,10,12,5,31,0,62,14,6,0,10,0,33,45,12,3,7,0,68,189,152,110,1984,30,2467,127,99,42,624,8,894,19,0,0,0,0,19,3,3,0,4,0,4,3,0,0,3,0,6,19,9,3,34,0,57,81,14,14,19,0,127,119,48,43,25,0,240,26,6,7,34,0,74,8,8,6,15,0,40,275,160,158,1536,24,2152,7,3,0,0,0,13,27,0,7,0,0,34,50,11,4,42,0,104,8,0,0,0,0,8,0,0,3,3,0,8,45,0,3,0,0,46,30,17,9,50,4,106,591,159,118,515,27,1402,28,9,10,139,1398,1581,2547,1292,996,14502,1691,21032
POA4816,32,190,174,2752,72,3223,0,14,3,2163,11,2194,4,3,3,29,0,40,0,0,0,3,0,4,45,11,4,16,0,70,383,182,136,1966,60,2730,18,0,0,8,0,27,16,0,0,9,0,30,76,15,17,260,3,373,3,3,0,10,0,14,8,0,0,4,3,18,18,3,7,0,0,21,82,44,49,709,15,887,47,41,13,175,7,291,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,5,0,21,22,4,0,0,0,28,24,5,11,10,3,50,13,4,0,7,0,20,6,0,0,0,0,7,114,57,42,611,18,838,0,0,0,0,0,4,18,0,0,5,0,25,7,5,0,9,0,25,0,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,3,33,10,0,0,18,0,36,124,46,36,486,3,696,6,6,3,72,492,585,864,382,306,7065,652,9270
POA4817,182,1040,779,11245,162,13412,0,27,3,204,0,234,164,13,23,170,0,368,12,9,3,9,0,32,137,42,38,110,4,333,1550,915,716,8634,178,11991,287,5,62,14,7,376,65,12,10,68,0,147,236,127,75,1282,17,1736,45,26,15,132,3,221,16,5,4,26,0,53,228,13,4,16,0,259,306,211,173,3169,54,3916,236,167,54,1058,17,1525,29,0,3,0,0,30,4,0,3,3,0,16,3,0,0,3,0,9,31,12,12,52,0,112,169,19,34,17,3,246,149,90,46,37,0,321,46,14,5,49,4,118,17,7,3,30,0,56,373,267,166,2159,28,3003,5,0,4,0,0,8,58,16,3,14,0,96,53,10,6,46,4,117,35,4,5,5,0,51,6,0,0,0,0,9,28,0,3,0,0,30,52,26,11,81,3,175,959,192,167,586,15,1928,65,17,9,246,1586,1933,4427,1900,1427,20688,1969,30413
POA4818,137,971,823,10367,125,12416,0,16,7,185,0,212,65,20,16,140,4,247,13,4,3,15,0,30,156,62,43,178,6,445,1569,829,718,8432,126,11672,158,6,44,12,0,223,58,20,5,60,0,147,232,124,102,1266,17,1743,21,17,15,84,0,131,29,5,6,6,0,44,85,3,7,12,0,110,348,202,147,2731,36,3466,124,121,48,964,3,1261,19,0,0,0,0,20,3,0,0,12,0,20,0,3,0,6,0,16,20,14,7,71,0,109,104,45,21,9,0,171,168,96,55,31,0,347,33,8,13,61,3,118,24,4,3,11,0,49,417,201,190,2057,21,2881,11,0,0,3,0,13,68,12,11,4,0,95,43,6,10,48,0,105,6,0,3,0,0,16,8,0,0,3,0,15,17,4,3,0,0,20,51,10,8,71,0,140,658,161,156,452,6,1442,45,16,20,263,1721,2072,3633,1758,1457,19374,1995,28218
POA4819,17,86,64,562,17,735,0,0,0,15,0,19,3,0,0,9,0,13,7,0,0,0,0,8,35,3,5,5,0,52,295,54,58,524,22,959,7,0,0,0,0,13,12,0,3,7,0,15,55,9,8,63,3,139,4,3,0,4,0,12,3,0,0,0,0,3,3,0,0,0,0,3,55,17,15,202,9,302,33,3,4,26,3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,8,0,0,0,0,7,22,0,3,0,0,27,10,0,0,6,0,20,0,0,0,0,0,0,65,24,14,192,3,295,3,0,0,0,0,4,8,0,0,0,0,8,6,0,0,0,0,9,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,17,101,16,15,29,0,156,3,0,0,17,255,269,616,133,114,1174,298,2335
POA4820,19,201,175,4918,111,5428,0,11,3,113,4,131,26,0,3,79,0,116,3,0,0,0,0,0,20,6,10,22,0,56,274,182,175,3284,104,4016,54,0,8,3,0,68,9,3,3,17,0,36,40,21,39,448,8,560,3,5,0,6,0,19,3,3,0,5,0,10,18,0,0,9,3,29,66,33,35,1076,24,1237,19,22,10,184,7,243,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,10,19,5,3,8,0,48,35,17,13,22,3,89,10,0,3,10,0,20,3,0,0,0,0,3,86,55,40,789,31,1004,0,0,0,0,0,0,7,0,0,3,0,14,11,6,0,17,0,28,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,6,3,4,28,0,48,144,31,33,119,14,340,7,7,8,142,961,1123,689,374,337,8247,1191,10843
POA4821,3,32,18,627,24,702,0,0,0,0,0,0,3,0,0,8,0,11,0,0,0,0,0,0,4,0,0,3,0,6,25,30,16,405,12,481,4,0,0,0,0,4,0,0,0,0,0,0,4,4,4,51,0,62,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,12,7,0,133,0,153,0,0,0,22,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,9,5,3,116,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,9,4,0,9,0,22,0,0,0,17,107,129,63,49,25,1045,140,1320
POA4822,3,12,18,350,14,385,0,0,0,0,0,0,0,0,0,12,0,8,0,0,0,0,0,0,4,0,0,6,0,8,24,11,5,256,11,300,0,0,0,0,0,0,3,0,0,6,0,6,4,0,0,27,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,94,0,97,0,3,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,3,0,5,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,68,3,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,6,0,24,0,0,0,11,54,69,53,22,24,620,75,791
POA4823,0,12,18,392,6,433,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,4,4,0,4,0,11,27,12,10,294,17,359,0,0,0,0,0,3,0,0,0,3,0,8,5,0,0,45,0,54,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,9,9,9,0,73,3,98,0,3,0,25,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,6,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,9,3,0,72,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,12,0,3,12,0,32,0,0,0,14,72,85,76,33,22,700,91,925
POA4824,3,43,45,1239,31,1361,0,0,0,43,0,48,13,0,0,44,3,63,5,3,0,0,0,10,6,0,0,8,0,15,97,31,50,588,14,781,25,0,6,0,0,35,4,0,0,5,0,8,14,12,3,105,0,128,0,0,0,8,0,15,0,0,0,0,0,3,18,0,0,0,0,18,29,7,23,284,11,347,11,9,4,25,0,42,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,25,0,0,3,0,25,10,0,0,0,0,19,0,4,0,0,0,3,0,0,0,0,0,0,31,7,4,189,3,242,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,3,0,7,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,49,4,3,26,0,83,3,0,3,33,398,435,281,74,85,1875,456,2769
POA4825,116,532,483,6385,116,7631,4,13,12,1052,7,1089,95,9,5,154,4,269,11,6,0,5,0,19,70,29,21,68,3,192,947,386,349,3938,86,5702,463,7,90,27,3,587,24,3,6,44,0,86,196,50,49,618,3,919,19,4,8,30,0,64,23,10,0,3,0,32,194,3,5,7,0,209,254,138,89,1559,22,2056,91,49,21,300,3,460,3,0,0,0,0,3,0,0,5,5,0,14,0,0,0,0,0,0,12,4,4,29,0,52,368,38,15,4,3,424,154,57,37,25,3,271,28,12,3,21,0,59,15,0,3,9,0,27,278,106,66,1115,15,1583,8,3,0,0,0,12,82,5,4,4,0,99,68,4,5,26,0,97,28,3,4,3,0,43,3,0,0,0,0,3,13,0,7,0,0,22,33,10,3,45,0,87,984,109,107,283,21,1503,58,11,4,185,2109,2363,3648,935,802,11540,2326,19246
POA4828,0,3,3,101,9,116,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,39,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,11,0,0,0,3,29,34,12,3,8,148,39,208
